,description_id,adj_count,adv_count
19657.0,19657,1.0,0.0
19659.0,19659,1.0,0.0
19663.0,19663,1.0,0.0
19664.0,19664,1.0,0.0
19669.0,19669,1.0,0.0
19670.0,19670,1.0,0.0
19672.0,19672,2.0,0.0
19673.0,19673,2.0,0.0
19674.0,19674,1.0,0.0
19675.0,19675,2.0,0.0
19676.0,19676,1.0,0.0
19678.0,19678,2.0,0.0
19681.0,19681,1.0,0.0
19685.0,19685,1.0,0.0
19686.0,19686,1.0,0.0
19689.0,19689,2.0,0.0
19690.0,19690,1.0,0.0
19691.0,19691,1.0,0.0
19696.0,19696,1.0,0.0
19697.0,19697,2.0,0.0
19700.0,19700,1.0,0.0
19701.0,19701,1.0,0.0
19713.0,19713,1.0,0.0
19714.0,19714,1.0,0.0
19739.0,19739,1.0,0.0
19760.0,19760,1.0,0.0
,19780,0.0,1.0
19788.0,19788,2.0,0.0
19856.0,19856,1.0,0.0
19887.0,19887,1.0,0.0
,19897,0.0,1.0
19923.0,19923,1.0,0.0
19959.0,19959,1.0,0.0
19960.0,19960,1.0,0.0
19961.0,19961,1.0,0.0
19962.0,19962,1.0,0.0
19965.0,19965,1.0,0.0
19966.0,19966,1.0,0.0
19969.0,19969,1.0,0.0
19972.0,19972,1.0,0.0
19978.0,19978,1.0,0.0
19979.0,19979,1.0,0.0
19982.0,19982,1.0,0.0
19983.0,19983,1.0,0.0
19993.0,19993,2.0,0.0
19998.0,19998,1.0,0.0
20009.0,20009,1.0,0.0
20027.0,20027,1.0,0.0
20029.0,20029,1.0,0.0
20040.0,20040,1.0,0.0
20041.0,20041,2.0,0.0
20042.0,20042,3.0,0.0
20044.0,20044,1.0,0.0
20047.0,20047,1.0,0.0
20049.0,20049,1.0,0.0
20050.0,20050,1.0,0.0
20051.0,20051,1.0,0.0
20052.0,20052,1.0,0.0
20053.0,20053,2.0,0.0
20054.0,20054,3.0,0.0
20055.0,20055,2.0,0.0
20056.0,20056,2.0,0.0
20058.0,20058,1.0,0.0
20059.0,20059,1.0,0.0
20060.0,20060,2.0,0.0
20066.0,20066,1.0,0.0
20068.0,20068,1.0,0.0
20070.0,20070,1.0,0.0
20071.0,20071,1.0,0.0
20072.0,20072,1.0,0.0
20075.0,20075,1.0,0.0
20077.0,20077,1.0,0.0
20078.0,20078,1.0,0.0
20079.0,20079,1.0,0.0
20080.0,20080,1.0,0.0
20081.0,20081,1.0,0.0
20082.0,20082,1.0,0.0
20083.0,20083,1.0,0.0
20085.0,20085,2.0,0.0
20086.0,20086,1.0,0.0
20087.0,20087,2.0,0.0
20094.0,20094,1.0,0.0
20095.0,20095,1.0,0.0
20096.0,20096,1.0,0.0
20098.0,20098,2.0,0.0
20099.0,20099,1.0,0.0
20101.0,20101,3.0,0.0
20102.0,20102,1.0,0.0
20103.0,20103,1.0,0.0
20104.0,20104,1.0,0.0
20105.0,20105,1.0,0.0
20108.0,20108,1.0,0.0
20116.0,20116,1.0,0.0
20117.0,20117,1.0,0.0
20118.0,20118,1.0,0.0
20120.0,20120,1.0,0.0
20121.0,20121,2.0,0.0
20122.0,20122,1.0,0.0
20123.0,20123,1.0,0.0
20124.0,20124,1.0,0.0
20125.0,20125,2.0,0.0
20135.0,20135,1.0,0.0
20154.0,20154,1.0,0.0
20156.0,20156,1.0,0.0
20157.0,20157,1.0,0.0
20158.0,20158,1.0,0.0
20159.0,20159,1.0,0.0
20160.0,20160,2.0,0.0
20161.0,20161,2.0,0.0
20162.0,20162,1.0,0.0
20215.0,20215,2.0,0.0
20217.0,20217,1.0,0.0
20218.0,20218,2.0,0.0
20221.0,20221,1.0,0.0
,20222,0.0,1.0
,20228,0.0,1.0
20234.0,20234,1.0,0.0
20236.0,20236,1.0,0.0
20237.0,20237,1.0,0.0
20238.0,20238,1.0,0.0
20239.0,20239,1.0,0.0
20240.0,20240,1.0,0.0
20241.0,20241,1.0,0.0
20248.0,20248,1.0,0.0
20249.0,20249,2.0,0.0
20251.0,20251,1.0,0.0
20252.0,20252,1.0,0.0
20257.0,20257,1.0,0.0
20258.0,20258,2.0,0.0
20259.0,20259,1.0,0.0
20260.0,20260,1.0,0.0
20261.0,20261,1.0,0.0
20266.0,20266,2.0,0.0
20267.0,20267,1.0,0.0
20268.0,20268,1.0,1.0
20270.0,20270,1.0,0.0
20271.0,20271,2.0,0.0
20272.0,20272,1.0,0.0
,20278,0.0,1.0
20279.0,20279,1.0,0.0
20309.0,20309,1.0,0.0
20312.0,20312,2.0,0.0
20315.0,20315,3.0,0.0
20318.0,20318,1.0,0.0
20319.0,20319,1.0,0.0
20320.0,20320,5.0,0.0
20322.0,20322,1.0,0.0
20323.0,20323,1.0,0.0
20329.0,20329,1.0,0.0
,20330,0.0,1.0
20331.0,20331,1.0,0.0
20332.0,20332,1.0,0.0
20334.0,20334,1.0,0.0
20335.0,20335,1.0,0.0
20336.0,20336,1.0,0.0
,20337,0.0,1.0
20341.0,20341,1.0,0.0
20348.0,20348,1.0,0.0
20353.0,20353,1.0,0.0
20357.0,20357,1.0,0.0
20363.0,20363,1.0,0.0
20405.0,20405,1.0,0.0
20407.0,20407,2.0,0.0
20409.0,20409,1.0,0.0
20410.0,20410,1.0,0.0
20411.0,20411,1.0,0.0
20415.0,20415,2.0,0.0
,20417,0.0,1.0
20421.0,20421,1.0,0.0
20424.0,20424,2.0,0.0
20425.0,20425,1.0,0.0
20430.0,20430,2.0,0.0
20432.0,20432,1.0,0.0
20433.0,20433,1.0,0.0
20434.0,20434,2.0,0.0
20436.0,20436,1.0,0.0
20440.0,20440,1.0,0.0
20443.0,20443,2.0,0.0
20479.0,20479,1.0,0.0
20499.0,20499,3.0,0.0
20519.0,20519,1.0,0.0
20533.0,20533,1.0,0.0
20537.0,20537,1.0,0.0
20541.0,20541,1.0,0.0
20543.0,20543,1.0,0.0
20544.0,20544,1.0,0.0
20550.0,20550,1.0,0.0
20663.0,20663,1.0,0.0
20721.0,20721,1.0,0.0
20722.0,20722,1.0,0.0
20728.0,20728,1.0,0.0
20729.0,20729,2.0,0.0
20731.0,20731,1.0,0.0
20791.0,20791,1.0,0.0
20792.0,20792,1.0,0.0
20796.0,20796,1.0,0.0
20802.0,20802,1.0,0.0
20806.0,20806,1.0,0.0
20807.0,20807,2.0,0.0
20812.0,20812,1.0,0.0
20813.0,20813,1.0,0.0
20815.0,20815,1.0,0.0
20816.0,20816,1.0,0.0
20837.0,20837,1.0,0.0
20865.0,20865,1.0,0.0
20884.0,20884,1.0,0.0
20885.0,20885,1.0,0.0
20939.0,20939,1.0,0.0
20946.0,20946,1.0,0.0
20978.0,20978,1.0,0.0
20979.0,20979,1.0,0.0
20980.0,20980,1.0,0.0
20981.0,20981,1.0,0.0
20983.0,20983,1.0,0.0
20990.0,20990,1.0,0.0
20992.0,20992,1.0,0.0
21001.0,21001,1.0,0.0
21008.0,21008,1.0,0.0
21012.0,21012,1.0,1.0
21045.0,21045,1.0,0.0
21048.0,21048,1.0,0.0
21055.0,21055,1.0,0.0
21056.0,21056,1.0,0.0
21057.0,21057,1.0,0.0
21058.0,21058,1.0,0.0
21059.0,21059,1.0,0.0
21061.0,21061,1.0,0.0
21064.0,21064,1.0,0.0
21065.0,21065,1.0,0.0
21066.0,21066,1.0,0.0
21067.0,21067,1.0,0.0
21068.0,21068,1.0,0.0
21069.0,21069,1.0,0.0
21072.0,21072,1.0,0.0
21073.0,21073,1.0,0.0
21074.0,21074,1.0,0.0
21075.0,21075,1.0,0.0
21109.0,21109,2.0,0.0
21111.0,21111,1.0,0.0
21113.0,21113,1.0,0.0
21122.0,21122,1.0,0.0
21123.0,21123,1.0,0.0
21126.0,21126,1.0,0.0
21127.0,21127,1.0,0.0
21128.0,21128,1.0,0.0
21130.0,21130,1.0,0.0
21132.0,21132,1.0,0.0
21151.0,21151,1.0,0.0
21152.0,21152,1.0,0.0
21154.0,21154,1.0,0.0
21155.0,21155,1.0,0.0
21159.0,21159,2.0,0.0
21160.0,21160,1.0,0.0
21162.0,21162,1.0,0.0
21164.0,21164,1.0,0.0
21186.0,21186,1.0,0.0
21187.0,21187,1.0,0.0
21188.0,21188,2.0,0.0
21203.0,21203,1.0,0.0
21204.0,21204,1.0,0.0
21207.0,21207,2.0,0.0
21220.0,21220,1.0,0.0
21225.0,21225,1.0,0.0
21230.0,21230,1.0,0.0
21235.0,21235,1.0,0.0
21246.0,21246,1.0,0.0
21247.0,21247,1.0,0.0
21254.0,21254,1.0,0.0
21255.0,21255,1.0,0.0
21258.0,21258,1.0,0.0
21269.0,21269,1.0,0.0
21271.0,21271,1.0,0.0
21276.0,21276,2.0,1.0
21277.0,21277,1.0,0.0
21278.0,21278,1.0,1.0
21280.0,21280,1.0,0.0
,21282,0.0,1.0
21289.0,21289,1.0,0.0
21290.0,21290,1.0,0.0
21296.0,21296,1.0,0.0
21299.0,21299,1.0,0.0
21307.0,21307,1.0,0.0
21323.0,21323,1.0,0.0
21327.0,21327,1.0,0.0
21333.0,21333,1.0,0.0
21336.0,21336,1.0,0.0
21337.0,21337,2.0,0.0
21338.0,21338,2.0,0.0
21339.0,21339,2.0,0.0
21340.0,21340,2.0,0.0
21341.0,21341,1.0,0.0
21342.0,21342,1.0,0.0
21343.0,21343,1.0,0.0
21345.0,21345,1.0,0.0
21346.0,21346,1.0,0.0
21350.0,21350,1.0,0.0
21351.0,21351,2.0,0.0
21352.0,21352,1.0,0.0
21353.0,21353,1.0,0.0
21356.0,21356,1.0,0.0
21357.0,21357,1.0,0.0
21358.0,21358,1.0,0.0
21359.0,21359,1.0,0.0
21360.0,21360,1.0,0.0
21361.0,21361,1.0,0.0
21368.0,21368,1.0,0.0
21369.0,21369,2.0,0.0
21370.0,21370,2.0,0.0
21376.0,21376,1.0,0.0
21380.0,21380,1.0,0.0
21381.0,21381,1.0,0.0
21391.0,21391,1.0,0.0
21402.0,21402,1.0,0.0
21403.0,21403,1.0,0.0
21404.0,21404,1.0,0.0
21405.0,21405,1.0,0.0
21406.0,21406,1.0,0.0
21407.0,21407,1.0,0.0
21408.0,21408,1.0,0.0
21409.0,21409,1.0,0.0
21410.0,21410,1.0,0.0
21412.0,21412,1.0,0.0
21413.0,21413,1.0,0.0
21416.0,21416,1.0,0.0
,21417,0.0,1.0
21420.0,21420,1.0,0.0
21421.0,21421,1.0,0.0
21422.0,21422,1.0,0.0
21429.0,21429,2.0,0.0
21439.0,21439,1.0,0.0
21447.0,21447,1.0,0.0
21458.0,21458,2.0,0.0
21465.0,21465,1.0,0.0
21466.0,21466,1.0,0.0
21467.0,21467,1.0,0.0
21473.0,21473,1.0,0.0
21474.0,21474,1.0,0.0
21482.0,21482,1.0,0.0
21483.0,21483,1.0,0.0
21484.0,21484,2.0,0.0
21485.0,21485,1.0,0.0
21486.0,21486,1.0,0.0
21487.0,21487,1.0,0.0
21500.0,21500,2.0,0.0
21501.0,21501,1.0,0.0
21504.0,21504,1.0,0.0
21506.0,21506,1.0,0.0
21507.0,21507,1.0,0.0
21511.0,21511,1.0,0.0
21512.0,21512,1.0,0.0
21513.0,21513,1.0,0.0
21514.0,21514,1.0,0.0
21515.0,21515,1.0,0.0
21516.0,21516,1.0,0.0
21517.0,21517,2.0,0.0
21518.0,21518,2.0,0.0
21519.0,21519,1.0,0.0
21520.0,21520,3.0,0.0
21522.0,21522,1.0,0.0
21525.0,21525,1.0,0.0
21527.0,21527,1.0,0.0
21528.0,21528,2.0,0.0
21529.0,21529,2.0,0.0
21530.0,21530,2.0,0.0
21534.0,21534,1.0,0.0
21535.0,21535,1.0,0.0
21536.0,21536,1.0,0.0
21537.0,21537,1.0,0.0
21543.0,21543,1.0,0.0
21555.0,21555,1.0,0.0
21562.0,21562,2.0,0.0
21563.0,21563,2.0,0.0
21564.0,21564,2.0,0.0
21572.0,21572,1.0,0.0
21573.0,21573,1.0,0.0
21574.0,21574,1.0,0.0
21575.0,21575,1.0,0.0
21576.0,21576,1.0,0.0
21577.0,21577,1.0,0.0
21578.0,21578,1.0,0.0
21579.0,21579,1.0,0.0
21588.0,21588,1.0,0.0
21589.0,21589,1.0,0.0
21590.0,21590,2.0,0.0
21591.0,21591,2.0,0.0
21594.0,21594,1.0,0.0
21595.0,21595,1.0,0.0
21597.0,21597,1.0,0.0
21602.0,21602,1.0,0.0
21603.0,21603,1.0,0.0
21609.0,21609,1.0,0.0
21612.0,21612,1.0,0.0
21615.0,21615,2.0,0.0
21616.0,21616,1.0,0.0
21617.0,21617,2.0,0.0
21619.0,21619,1.0,0.0
21629.0,21629,1.0,0.0
21631.0,21631,1.0,0.0
21636.0,21636,1.0,0.0
21648.0,21648,1.0,0.0
21652.0,21652,1.0,0.0
21655.0,21655,1.0,0.0
21656.0,21656,1.0,0.0
21657.0,21657,1.0,0.0
21658.0,21658,1.0,0.0
21659.0,21659,1.0,0.0
21660.0,21660,1.0,0.0
21661.0,21661,1.0,0.0
21667.0,21667,2.0,0.0
21668.0,21668,1.0,0.0
21669.0,21669,1.0,0.0
21670.0,21670,1.0,0.0
21671.0,21671,1.0,0.0
21679.0,21679,1.0,0.0
,21680,0.0,1.0
21681.0,21681,1.0,0.0
21694.0,21694,1.0,0.0
21695.0,21695,1.0,0.0
21696.0,21696,1.0,0.0
21698.0,21698,1.0,0.0
,21699,0.0,1.0
,21700,0.0,1.0
21713.0,21713,1.0,0.0
21725.0,21725,1.0,0.0
21726.0,21726,1.0,0.0
21758.0,21758,1.0,0.0
21759.0,21759,1.0,0.0
21774.0,21774,1.0,0.0
21780.0,21780,1.0,0.0
21786.0,21786,1.0,0.0
21791.0,21791,1.0,0.0
21797.0,21797,1.0,0.0
21799.0,21799,1.0,0.0
21800.0,21800,1.0,0.0
21801.0,21801,1.0,0.0
21804.0,21804,1.0,0.0
21805.0,21805,1.0,0.0
21811.0,21811,1.0,0.0
21817.0,21817,1.0,0.0
21818.0,21818,1.0,0.0
21819.0,21819,1.0,0.0
21820.0,21820,1.0,0.0
21821.0,21821,1.0,0.0
21824.0,21824,1.0,0.0
21831.0,21831,1.0,0.0
21832.0,21832,1.0,0.0
21833.0,21833,1.0,0.0
21834.0,21834,1.0,0.0
21840.0,21840,1.0,0.0
21865.0,21865,1.0,0.0
21867.0,21867,1.0,0.0
21869.0,21869,1.0,0.0
21870.0,21870,1.0,0.0
21871.0,21871,1.0,0.0
21872.0,21872,1.0,0.0
21873.0,21873,1.0,0.0
21874.0,21874,2.0,0.0
21875.0,21875,2.0,0.0
21876.0,21876,1.0,0.0
21877.0,21877,1.0,0.0
21878.0,21878,1.0,0.0
21881.0,21881,1.0,0.0
21882.0,21882,1.0,0.0
21883.0,21883,1.0,0.0
21884.0,21884,1.0,0.0
21885.0,21885,1.0,0.0
21913.0,21913,1.0,0.0
21914.0,21914,1.0,0.0
21915.0,21915,1.0,0.0
21916.0,21916,1.0,0.0
21917.0,21917,2.0,0.0
21922.0,21922,1.0,0.0
21923.0,21923,1.0,0.0
21924.0,21924,1.0,0.0
21925.0,21925,1.0,0.0
21926.0,21926,1.0,0.0
21930.0,21930,1.0,0.0
21931.0,21931,1.0,0.0
21937.0,21937,1.0,0.0
21938.0,21938,1.0,0.0
21946.0,21946,1.0,0.0
21947.0,21947,1.0,0.0
21948.0,21948,1.0,0.0
21949.0,21949,1.0,0.0
21956.0,21956,1.0,0.0
21957.0,21957,1.0,0.0
21960.0,21960,1.0,0.0
21961.0,21961,1.0,0.0
21964.0,21964,1.0,0.0
21973.0,21973,1.0,0.0
21987.0,21987,1.0,0.0
21990.0,21990,2.0,0.0
21993.0,21993,1.0,0.0
21994.0,21994,1.0,0.0
21995.0,21995,1.0,0.0
22001.0,22001,1.0,0.0
22012.0,22012,1.0,0.0
22018.0,22018,2.0,0.0
22030.0,22030,1.0,0.0
22031.0,22031,1.0,0.0
22034.0,22034,1.0,0.0
22035.0,22035,1.0,0.0
22036.0,22036,1.0,0.0
22037.0,22037,1.0,0.0
22039.0,22039,1.0,0.0
22040.0,22040,1.0,0.0
22044.0,22044,1.0,0.0
22045.0,22045,1.0,0.0
22046.0,22046,1.0,0.0
22047.0,22047,1.0,0.0
22048.0,22048,1.0,0.0
22049.0,22049,1.0,0.0
22050.0,22050,1.0,0.0
22053.0,22053,1.0,0.0
22054.0,22054,1.0,0.0
22059.0,22059,1.0,0.0
22064.0,22064,1.0,0.0
22124.0,22124,1.0,0.0
22142.0,22142,1.0,0.0
22143.0,22143,2.0,0.0
22144.0,22144,1.0,0.0
22156.0,22156,1.0,0.0
22160.0,22160,1.0,0.0
22163.0,22163,2.0,0.0
22165.0,22165,1.0,0.0
22187.0,22187,1.0,0.0
22192.0,22192,1.0,0.0
22193.0,22193,1.0,0.0
22194.0,22194,1.0,0.0
22195.0,22195,1.0,0.0
22196.0,22196,1.0,0.0
22197.0,22197,1.0,0.0
22198.0,22198,1.0,0.0
22199.0,22199,1.0,0.0
22200.0,22200,1.0,0.0
22201.0,22201,1.0,0.0
22202.0,22202,1.0,0.0
22203.0,22203,1.0,0.0
22204.0,22204,1.0,0.0
22205.0,22205,1.0,0.0
22207.0,22207,1.0,0.0
22208.0,22208,1.0,0.0
22209.0,22209,1.0,0.0
22210.0,22210,1.0,0.0
22211.0,22211,1.0,0.0
22212.0,22212,2.0,0.0
22213.0,22213,1.0,0.0
22214.0,22214,1.0,0.0
22215.0,22215,1.0,0.0
22216.0,22216,1.0,0.0
22217.0,22217,1.0,0.0
22221.0,22221,1.0,0.0
22222.0,22222,1.0,0.0
22223.0,22223,1.0,0.0
22224.0,22224,2.0,0.0
22225.0,22225,2.0,0.0
22226.0,22226,1.0,0.0
22227.0,22227,1.0,0.0
22228.0,22228,1.0,0.0
22237.0,22237,5.0,0.0
22238.0,22238,1.0,0.0
22241.0,22241,1.0,0.0
22243.0,22243,1.0,0.0
22248.0,22248,1.0,0.0
22252.0,22252,1.0,0.0
22257.0,22257,1.0,0.0
22260.0,22260,3.0,0.0
22261.0,22261,1.0,0.0
22264.0,22264,1.0,0.0
22266.0,22266,1.0,0.0
22273.0,22273,1.0,0.0
22280.0,22280,2.0,0.0
22298.0,22298,2.0,0.0
,22299,0.0,1.0
22306.0,22306,1.0,0.0
22312.0,22312,1.0,0.0
22313.0,22313,1.0,0.0
22319.0,22319,1.0,0.0
,22333,0.0,2.0
22334.0,22334,1.0,0.0
22337.0,22337,2.0,0.0
22341.0,22341,1.0,0.0
22342.0,22342,1.0,0.0
22347.0,22347,1.0,0.0
,22349,0.0,2.0
22351.0,22351,1.0,0.0
22354.0,22354,1.0,0.0
22358.0,22358,1.0,0.0
22362.0,22362,1.0,0.0
22363.0,22363,1.0,0.0
22364.0,22364,1.0,0.0
22366.0,22366,1.0,0.0
22370.0,22370,1.0,0.0
,22373,0.0,2.0
22375.0,22375,1.0,0.0
22376.0,22376,1.0,1.0
22380.0,22380,2.0,0.0
22382.0,22382,1.0,0.0
22383.0,22383,1.0,0.0
22387.0,22387,3.0,1.0
,22402,0.0,2.0
22404.0,22404,1.0,0.0
22406.0,22406,1.0,0.0
,22407,0.0,1.0
22409.0,22409,1.0,0.0
22412.0,22412,1.0,0.0
,22413,0.0,2.0
,22418,0.0,1.0
22419.0,22419,1.0,0.0
22420.0,22420,1.0,0.0
22425.0,22425,3.0,0.0
22426.0,22426,1.0,0.0
22430.0,22430,3.0,0.0
22431.0,22431,1.0,0.0
22435.0,22435,1.0,0.0
22442.0,22442,1.0,0.0
22443.0,22443,1.0,0.0
22444.0,22444,2.0,0.0
22446.0,22446,1.0,0.0
22451.0,22451,1.0,0.0
,22452,0.0,1.0
22453.0,22453,1.0,0.0
22455.0,22455,1.0,0.0
22456.0,22456,1.0,0.0
,22469,0.0,2.0
22471.0,22471,2.0,0.0
,22474,0.0,1.0
,22478,0.0,1.0
,22483,0.0,2.0
22485.0,22485,1.0,0.0
22489.0,22489,1.0,0.0
22490.0,22490,1.0,0.0
22491.0,22491,1.0,0.0
22504.0,22504,1.0,0.0
,22505,0.0,1.0
22514.0,22514,1.0,0.0
22524.0,22524,1.0,0.0
22527.0,22527,1.0,0.0
,22534,0.0,2.0
22535.0,22535,1.0,0.0
22537.0,22537,1.0,0.0
22553.0,22553,1.0,0.0
22556.0,22556,1.0,0.0
22558.0,22558,1.0,1.0
22560.0,22560,1.0,0.0
22564.0,22564,2.0,0.0
22567.0,22567,1.0,0.0
22571.0,22571,3.0,0.0
22576.0,22576,1.0,0.0
,22577,0.0,1.0
,22584,0.0,1.0
22585.0,22585,1.0,1.0
22587.0,22587,1.0,0.0
22594.0,22594,1.0,0.0
22601.0,22601,1.0,0.0
22611.0,22611,2.0,0.0
22612.0,22612,2.0,0.0
22625.0,22625,1.0,0.0
22629.0,22629,1.0,0.0
22633.0,22633,2.0,0.0
22637.0,22637,1.0,0.0
22638.0,22638,3.0,0.0
22644.0,22644,2.0,0.0
,22646,0.0,1.0
22651.0,22651,1.0,0.0
22652.0,22652,3.0,0.0
22653.0,22653,1.0,0.0
22666.0,22666,1.0,0.0
22671.0,22671,1.0,0.0
22672.0,22672,1.0,0.0
22673.0,22673,1.0,0.0
22677.0,22677,2.0,0.0
22678.0,22678,3.0,0.0
22679.0,22679,1.0,0.0
,22681,0.0,1.0
22696.0,22696,1.0,0.0
,22697,0.0,2.0
22705.0,22705,1.0,0.0
22714.0,22714,1.0,0.0
22717.0,22717,1.0,1.0
22718.0,22718,1.0,0.0
,22726,0.0,1.0
22728.0,22728,1.0,0.0
22731.0,22731,1.0,0.0
,22732,0.0,2.0
22736.0,22736,1.0,0.0
22739.0,22739,1.0,0.0
22740.0,22740,1.0,0.0
22746.0,22746,1.0,0.0
22747.0,22747,1.0,1.0
22748.0,22748,2.0,0.0
22754.0,22754,2.0,0.0
22756.0,22756,1.0,0.0
22758.0,22758,1.0,0.0
22764.0,22764,1.0,0.0
,22766,0.0,1.0
22769.0,22769,1.0,0.0
22776.0,22776,1.0,0.0
22777.0,22777,2.0,0.0
22787.0,22787,1.0,0.0
22788.0,22788,2.0,0.0
22789.0,22789,7.0,0.0
22792.0,22792,1.0,0.0
22794.0,22794,1.0,0.0
22796.0,22796,1.0,0.0
,22805,0.0,1.0
,22807,0.0,1.0
22808.0,22808,1.0,0.0
22814.0,22814,1.0,1.0
22817.0,22817,1.0,0.0
22819.0,22819,3.0,0.0
22820.0,22820,1.0,0.0
22822.0,22822,2.0,0.0
22828.0,22828,1.0,0.0
22842.0,22842,1.0,0.0
22843.0,22843,1.0,0.0
22850.0,22850,1.0,0.0
22852.0,22852,1.0,0.0
22856.0,22856,1.0,0.0
22871.0,22871,1.0,0.0
22873.0,22873,1.0,0.0
22874.0,22874,1.0,0.0
22878.0,22878,1.0,0.0
,22881,0.0,1.0
22884.0,22884,1.0,0.0
22885.0,22885,1.0,0.0
22889.0,22889,1.0,0.0
22896.0,22896,1.0,0.0
22897.0,22897,3.0,0.0
22903.0,22903,1.0,0.0
,22910,0.0,2.0
22911.0,22911,1.0,0.0
,22912,0.0,2.0
22915.0,22915,1.0,0.0
22916.0,22916,1.0,0.0
22920.0,22920,4.0,0.0
,22921,0.0,1.0
22923.0,22923,2.0,0.0
22925.0,22925,1.0,0.0
22936.0,22936,1.0,0.0
22942.0,22942,2.0,0.0
,22945,0.0,1.0
22946.0,22946,1.0,0.0
22948.0,22948,1.0,0.0
22954.0,22954,1.0,0.0
22959.0,22959,1.0,0.0
22961.0,22961,1.0,0.0
22965.0,22965,1.0,1.0
,22968,0.0,1.0
22969.0,22969,1.0,0.0
22971.0,22971,1.0,0.0
22972.0,22972,1.0,0.0
22973.0,22973,1.0,0.0
22979.0,22979,2.0,0.0
22980.0,22980,2.0,0.0
22985.0,22985,1.0,0.0
22989.0,22989,1.0,0.0
22992.0,22992,1.0,0.0
22994.0,22994,1.0,0.0
22997.0,22997,3.0,0.0
23000.0,23000,1.0,0.0
23002.0,23002,1.0,0.0
23003.0,23003,4.0,0.0
23006.0,23006,2.0,0.0
23009.0,23009,1.0,0.0
23011.0,23011,1.0,0.0
,23012,0.0,1.0
23015.0,23015,1.0,1.0
23017.0,23017,1.0,0.0
,23022,0.0,1.0
,23030,0.0,1.0
23033.0,23033,2.0,0.0
23034.0,23034,1.0,1.0
23036.0,23036,1.0,0.0
23037.0,23037,1.0,0.0
23038.0,23038,1.0,0.0
23039.0,23039,1.0,0.0
23042.0,23042,1.0,0.0
23048.0,23048,1.0,0.0
23057.0,23057,1.0,0.0
23058.0,23058,1.0,0.0
23065.0,23065,1.0,0.0
23066.0,23066,1.0,0.0
23076.0,23076,1.0,0.0
23078.0,23078,2.0,0.0
23081.0,23081,1.0,0.0
23093.0,23093,2.0,0.0
23095.0,23095,1.0,0.0
,23099,0.0,1.0
23102.0,23102,1.0,0.0
23116.0,23116,1.0,0.0
23118.0,23118,1.0,0.0
23119.0,23119,2.0,0.0
23120.0,23120,1.0,0.0
23122.0,23122,1.0,0.0
23126.0,23126,1.0,0.0
23132.0,23132,2.0,1.0
23139.0,23139,1.0,0.0
23140.0,23140,1.0,1.0
23145.0,23145,1.0,0.0
23151.0,23151,1.0,0.0
23153.0,23153,1.0,0.0
,23163,0.0,1.0
23167.0,23167,2.0,0.0
23171.0,23171,1.0,0.0
23172.0,23172,1.0,0.0
,23173,0.0,1.0
23179.0,23179,1.0,0.0
23183.0,23183,2.0,1.0
23185.0,23185,1.0,0.0
23188.0,23188,2.0,0.0
23195.0,23195,1.0,0.0
23197.0,23197,2.0,0.0
23199.0,23199,1.0,0.0
23204.0,23204,1.0,0.0
,23206,0.0,1.0
23210.0,23210,4.0,0.0
23211.0,23211,1.0,0.0
23215.0,23215,1.0,0.0
23216.0,23216,1.0,0.0
23220.0,23220,1.0,0.0
23223.0,23223,1.0,1.0
23249.0,23249,2.0,0.0
23252.0,23252,1.0,0.0
23253.0,23253,1.0,0.0
23256.0,23256,2.0,0.0
23258.0,23258,1.0,0.0
23259.0,23259,2.0,0.0
23264.0,23264,1.0,0.0
23266.0,23266,2.0,0.0
23270.0,23270,1.0,0.0
23271.0,23271,1.0,0.0
23274.0,23274,2.0,0.0
23275.0,23275,4.0,0.0
23285.0,23285,2.0,0.0
23286.0,23286,1.0,0.0
23295.0,23295,5.0,0.0
23298.0,23298,3.0,0.0
23303.0,23303,1.0,0.0
23308.0,23308,2.0,0.0
23313.0,23313,1.0,0.0
23317.0,23317,1.0,0.0
23325.0,23325,1.0,0.0
23327.0,23327,2.0,0.0
,23329,0.0,1.0
23332.0,23332,1.0,0.0
23334.0,23334,1.0,1.0
23341.0,23341,1.0,0.0
23343.0,23343,1.0,0.0
23347.0,23347,1.0,0.0
23357.0,23357,8.0,2.0
23359.0,23359,1.0,0.0
23373.0,23373,1.0,0.0
23375.0,23375,1.0,0.0
23376.0,23376,1.0,0.0
23377.0,23377,1.0,0.0
23378.0,23378,1.0,0.0
23379.0,23379,2.0,0.0
23380.0,23380,3.0,1.0
23383.0,23383,1.0,0.0
23389.0,23389,1.0,0.0
23390.0,23390,1.0,0.0
23396.0,23396,2.0,0.0
23398.0,23398,1.0,0.0
23401.0,23401,1.0,0.0
23403.0,23403,1.0,0.0
23404.0,23404,3.0,0.0
23407.0,23407,3.0,0.0
23414.0,23414,1.0,0.0
23415.0,23415,1.0,0.0
23418.0,23418,1.0,0.0
23423.0,23423,1.0,0.0
23424.0,23424,1.0,0.0
23425.0,23425,1.0,0.0
23429.0,23429,1.0,0.0
23436.0,23436,1.0,0.0
,23438,0.0,1.0
23442.0,23442,1.0,0.0
,23449,0.0,1.0
23451.0,23451,1.0,0.0
23454.0,23454,1.0,0.0
23464.0,23464,1.0,0.0
23465.0,23465,2.0,0.0
23466.0,23466,1.0,0.0
23468.0,23468,1.0,0.0
23470.0,23470,1.0,0.0
23472.0,23472,2.0,0.0
