description_id,eadid,field,rowid,adj_count,adv_count
1493,BP,scopecontent,BP/17,2.0,1.0
1496,BP,unittitle,BP/17/02,1.0,0.0
1507,BP,unittitle,BP/17/03/10,1.0,0.0
1514,BP,scopecontent,BP/17/04,5.0,2.0
1516,BP,scopecontent,BP/17/05,1.0,1.0
1518,BP,unittitle,BP/17/06,1.0,0.0
1523,BP,scopecontent,BP/19,1.0,1.0
1526,BP,unittitle,BP/19/02,1.0,0.0
1537,BP,scopecontent,BP/19/03,4.0,2.0
1539,BP,scopecontent,BP/19/04,2.0,0.0
1542,BP,scopecontent,BP/19/06,8.0,2.0
1543,BP,unittitle,BP/19/06,1.0,0.0
1546,BP,scopecontent,BP/20,1.0,1.0
1548,BP,scopecontent,BP/20/01,4.0,2.0
1550,BP,scopecontent,BP/20/02,3.0,2.0
1554,BP,scopecontent,BP/22,2.0,0.0
1556,BP,unittitle,BP/22/01,1.0,0.0
1560,BP,scopecontent,BP/22/03,4.0,2.0
1562,BP,unittitle,BP/22/04,1.0,0.0
1565,BP,scopecontent,BP/24,2.0,2.0
1567,BP,scopecontent,BP/24/01,1.0,0.0
1568,BP,unittitle,BP/24/01,1.0,0.0
1569,BP,scopecontent,BP/24/02,2.0,2.0
1572,BP,unittitle,BP/24/03/01,1.0,0.0
1575,BP,scopecontent,BP/24/04,2.0,1.0
1577,BP,scopecontent,BP/25,29.0,17.0
1578,BP,unittitle,BP/25,1.0,0.0
1579,BP,scopecontent,BP/26,20.0,8.0
1581,BP,scopecontent,BP/27,7.0,3.0
1622,BP,unittitle,BP/27/40,1.0,0.0
1632,BP,scopecontent,BP/28,17.0,1.0
1633,BP,unittitle,BP/28,1.0,0.0
1635,BP,unittitle,BP/30,0.0,1.0
1638,BP,unittitle,BP/30/02,0.0,1.0
1639,BP,scopecontent,BP/30/02/01,4.0,1.0
1641,BP,scopecontent,BP/30/02/02,4.0,4.0
1643,BP,scopecontent,BP/30/02/03,3.0,0.0
1645,BP,unittitle,BP/30/02/04,2.0,1.0
1646,BP,scopecontent,BP/30/02/05,4.0,5.0
1647,BP,unittitle,BP/30/02/05,2.0,0.0
1648,BP,scopecontent,BP/30/02/06,1.0,0.0
1653,BP,scopecontent,BP/30/04/01,1.0,1.0
1654,BP,unittitle,BP/30/04/01,0.0,1.0
1655,BP,scopecontent,BP/30/04/02,1.0,2.0
1656,BP,unittitle,BP/30/04/02,0.0,1.0
1657,BP,scopecontent,BP/30/04/03,1.0,2.0
1658,BP,unittitle,BP/30/04/03,0.0,1.0
1659,BP,scopecontent,BP/30/04/04,0.0,1.0
1660,BP,unittitle,BP/30/04/04,0.0,1.0
1661,BP,scopecontent,BP/30/04/05,1.0,2.0
1662,BP,unittitle,BP/30/04/05,0.0,1.0
1663,BP,scopecontent,BP/30/04/06,1.0,2.0
1664,BP,unittitle,BP/30/04/06,1.0,1.0
1665,BP,scopecontent,BP/30/04/07,1.0,2.0
1666,BP,unittitle,BP/30/04/07,0.0,1.0
1667,BP,scopecontent,BP/30/04/08,0.0,1.0
1668,BP,unittitle,BP/30/04/08,0.0,1.0
1669,BP,scopecontent,BP/30/04/09,0.0,1.0
1670,BP,unittitle,BP/30/04/09,0.0,1.0
1671,BP,scopecontent,BP/30/04/10,0.0,1.0
1672,BP,unittitle,BP/30/04/10,0.0,1.0
1673,BP,scopecontent,BP/30/04/11,2.0,1.0
1674,BP,unittitle,BP/30/04/11,0.0,1.0
1675,BP,scopecontent,BP/30/04/12,1.0,1.0
1676,BP,unittitle,BP/30/04/12,0.0,1.0
1677,BP,scopecontent,BP/30/04/13,1.0,2.0
1678,BP,unittitle,BP/30/04/13,1.0,1.0
1679,BP,scopecontent,BP/30/04/14,0.0,1.0
1680,BP,unittitle,BP/30/04/14,0.0,1.0
1681,BP,scopecontent,BP/30/04/15,0.0,1.0
1682,BP,unittitle,BP/30/04/15,0.0,1.0
1683,BP,scopecontent,BP/30/04/16,3.0,2.0
1684,BP,unittitle,BP/30/04/16,1.0,1.0
1685,BP,scopecontent,BP/30/04/17,0.0,2.0
1686,BP,unittitle,BP/30/04/17,0.0,1.0
1687,BP,scopecontent,BP/30/04/18,0.0,1.0
1688,BP,unittitle,BP/30/04/18,1.0,1.0
1689,BP,scopecontent,BP/30/04/19,1.0,1.0
1690,BP,unittitle,BP/30/04/19,1.0,1.0
1691,BP,scopecontent,BP/30/04/20,1.0,1.0
1692,BP,unittitle,BP/30/04/20,1.0,1.0
1693,BP,scopecontent,BP/30/04/21,2.0,2.0
1694,BP,unittitle,BP/30/04/21,0.0,1.0
1695,BP,scopecontent,BP/30/04/22,2.0,1.0
1696,BP,unittitle,BP/30/04/22,0.0,1.0
1697,BP,scopecontent,BP/30/04/23,1.0,3.0
1698,BP,unittitle,BP/30/04/23,0.0,1.0
1699,BP,scopecontent,BP/30/04/24,1.0,1.0
1700,BP,unittitle,BP/30/04/24,1.0,1.0
1701,BP,scopecontent,BP/30/04/25,0.0,1.0
1702,BP,unittitle,BP/30/04/25,1.0,1.0
1703,BP,scopecontent,BP/30/04/26,1.0,1.0
1704,BP,unittitle,BP/30/04/26,0.0,1.0
1705,BP,scopecontent,BP/30/04/27,0.0,1.0
1706,BP,unittitle,BP/30/04/27,0.0,1.0
1707,BP,scopecontent,BP/30/04/28,1.0,1.0
1708,BP,unittitle,BP/30/04/28,0.0,1.0
1709,BP,scopecontent,BP/30/04/29,1.0,0.0
1711,BP,scopecontent,BP/30/04/30,4.0,1.0
1717,BP,scopecontent,BP/30/04/33,3.0,6.0
1718,BP,unittitle,BP/30/04/33,1.0,0.0
1719,BP,scopecontent,BP/30/04/34,1.0,0.0
1721,BP,scopecontent,BP/30/05,2.0,0.0
1722,BP,unittitle,BP/30/05,1.0,1.0
1723,BP,unittitle,BP/30/06,0.0,1.0
1724,BR,bioghist,BR,9.0,5.0
1725,BR,scopecontent,BR,2.0,0.0
1727,BR,scopecontent,BR/1,1.0,0.0
1729,BR,unittitle,BR/1/1,1.0,0.0
1730,BR,scopecontent,BR/1/1/1,1.0,0.0
1731,BR,unittitle,BR/1/1/1,1.0,1.0
1732,BR,unittitle,BR/1/2,1.0,0.0
1738,BR,unittitle,BR/1/3,2.0,0.0
1743,BR,scopecontent,BR/1/3/4,1.0,0.0
1745,BR,scopecontent,BR/10,3.0,0.0
1749,BR,scopecontent,BR/10/1/1,1.0,0.0
1751,BR,scopecontent,BR/10/1/10,1.0,0.0
1753,BR,scopecontent,BR/10/1/11,1.0,0.0
1755,BR,scopecontent,BR/10/1/12,1.0,0.0
1757,BR,scopecontent,BR/10/1/13,1.0,0.0
1759,BR,scopecontent,BR/10/1/14,1.0,0.0
1761,BR,scopecontent,BR/10/1/15,1.0,0.0
1763,BR,scopecontent,BR/10/1/16,1.0,0.0
1765,BR,scopecontent,BR/10/1/17,1.0,0.0
1767,BR,scopecontent,BR/10/1/18,1.0,0.0
1769,BR,scopecontent,BR/10/1/19,2.0,0.0
1771,BR,scopecontent,BR/10/1/2,1.0,0.0
1773,BR,scopecontent,BR/10/1/20,1.0,0.0
1775,BR,scopecontent,BR/10/1/3,1.0,0.0
1777,BR,scopecontent,BR/10/1/4,1.0,0.0
1779,BR,scopecontent,BR/10/1/5,1.0,0.0
1781,BR,scopecontent,BR/10/1/6,1.0,0.0
1783,BR,scopecontent,BR/10/1/7,1.0,0.0
1785,BR,scopecontent,BR/10/1/8,1.0,0.0
1787,BR,scopecontent,BR/10/1/9,1.0,0.0
1791,BR,scopecontent,BR/10/2/1,1.0,0.0
1797,BR,scopecontent,BR/11/1/1,1.0,0.0
1799,BR,scopecontent,BR/11/1/2,1.0,0.0
1801,BR,scopecontent,BR/11/1/3,1.0,0.0
1803,BR,scopecontent,BR/11/1/4,2.0,0.0
1805,BR,scopecontent,BR/11/1/5,1.0,0.0
1807,BR,scopecontent,BR/11/1/6,1.0,0.0
1809,BR,scopecontent,BR/11/1/7,1.0,0.0
1811,BR,scopecontent,BR/11/1/8,1.0,0.0
1813,BR,scopecontent,BR/11/1/9,1.0,0.0
1817,BR,unittitle,BR/11/2/1,1.0,0.0
1820,BR,scopecontent,BR/11/2/11,1.0,0.0
1822,BR,scopecontent,BR/11/2/12,1.0,0.0
1824,BR,scopecontent,BR/11/2/13,1.0,0.0
1827,BR,scopecontent,BR/11/2/2,2.0,0.0
1829,BR,unittitle,BR/11/2/3,1.0,0.0
1830,BR,scopecontent,BR/11/2/4,1.0,0.0
1832,BR,scopecontent,BR/11/2/5,1.0,0.0
1834,BR,scopecontent,BR/11/2/6,2.0,0.0
1836,BR,scopecontent,BR/11/2/7,1.0,0.0
1838,BR,scopecontent,BR/11/2/8,1.0,0.0
1844,BR,scopecontent,BR/11/3/1,1.0,0.0
1846,BR,scopecontent,BR/11/3/2,2.0,1.0
1848,BR,scopecontent,BR/11/3/3,1.0,0.0
1849,BR,unittitle,BR/11/3/3,1.0,0.0
1854,BR,scopecontent,BR/12/1/1,1.0,0.0
1856,BR,scopecontent,BR/12/1/2,1.0,0.0
1858,BR,scopecontent,BR/12/1/3,1.0,0.0
1860,BR,scopecontent,BR/12/1/4,1.0,0.0
1862,BR,scopecontent,BR/12/1/5,1.0,0.0
1864,BR,scopecontent,BR/12/1/6,1.0,0.0
1874,BR,scopecontent,BR/13/1/1,1.0,1.0
1876,BR,scopecontent,BR/13/1/2,3.0,0.0
1878,BR,scopecontent,BR/14,6.0,1.0
1880,BR,scopecontent,BR/14/1,3.0,2.0
1924,BR,scopecontent,BR/14/10/16,1.0,0.0
1938,BR,scopecontent,BR/14/11,2.0,1.0
1962,BR,unittitle,BR/14/14/1,1.0,0.0
1967,BR,scopecontent,BR/14/14/4,1.0,0.0
1975,BR,scopecontent,BR/14/14/9,1.0,1.0
1977,BR,unittitle,BR/14/15,1.0,0.0
1978,BR,scopecontent,BR/14/15/1,0.0,1.0
1980,BR,scopecontent,BR/14/15/2,1.0,0.0
1982,BR,unittitle,BR/14/15/3,1.0,0.0
1983,BR,scopecontent,BR/14/15/4,0.0,1.0
1984,BR,unittitle,BR/14/15/4,1.0,0.0
1985,BR,scopecontent,BR/14/2,1.0,2.0
2045,BR,scopecontent,BR/14/5,1.0,1.0
2081,BR,scopecontent,BR/14/5/25,0.0,1.0
2101,BR,scopecontent,BR/14/5/34,0.0,1.0
2127,BR,scopecontent,BR/14/6,1.0,1.0
2135,BR,scopecontent,BR/14/7,1.0,1.0
2136,BR,unittitle,BR/14/7,1.0,0.0
2137,BR,scopecontent,BR/14/7/1,1.0,0.0
2153,BR,scopecontent,BR/14/8/5,0.0,1.0
2154,BR,unittitle,BR/14/8/5,1.0,0.0
2158,BR,scopecontent,BR/14/9/1,2.0,0.0
2166,BR,scopecontent,BR/15,0.0,3.0
2173,BR,scopecontent,BR/15/1/3,3.0,0.0
2183,BR,scopecontent,BR/15/2/3,1.0,0.0
2185,BR,scopecontent,BR/16,1.0,0.0
2193,BR,scopecontent,BR/16/2/2,1.0,0.0
2197,BR,scopecontent,BR/16/2/4,1.0,0.0
2198,BR,unittitle,BR/16/2/4,1.0,0.0
2203,BR,unittitle,BR/16/2/7,1.0,0.0
2214,BR,scopecontent,BR/18,1.0,2.0
2216,BR,scopecontent,BR/18/1,0.0,2.0
2218,BR,scopecontent,BR/18/1/1,1.0,0.0
2221,BR,unittitle,BR/18/1/2,1.0,0.0
2222,BR,scopecontent,BR/18/1/3,1.0,0.0
2224,BR,scopecontent,BR/18/1/4,2.0,0.0
2227,BR,scopecontent,BR/18/2,0.0,2.0
2229,BR,scopecontent,BR/18/2/1,0.0,1.0
2231,BR,scopecontent,BR/18/2/2,2.0,0.0
2232,BR,unittitle,BR/18/2/2,1.0,0.0
2233,BR,scopecontent,BR/18/2/3,0.0,1.0
2235,BR,scopecontent,BR/18/2/4,2.0,2.0
2237,BR,scopecontent,BR/18/3,0.0,2.0
2241,BR,scopecontent,BR/18/3/10,1.0,0.0
2242,BR,unittitle,BR/18/3/10,0.0,1.0
2247,BR,scopecontent,BR/18/3/13,1.0,0.0
2249,BR,scopecontent,BR/18/3/14,1.0,0.0
2251,BR,scopecontent,BR/18/3/2,1.0,0.0
2253,BR,scopecontent,BR/18/3/3,1.0,0.0
2255,BR,scopecontent,BR/18/3/4,1.0,0.0
2258,BR,unittitle,BR/18/3/5,1.0,0.0
2261,BR,scopecontent,BR/18/3/7,0.0,1.0
2273,BR,scopecontent,BR/19/1/3,1.0,0.0
2277,BR,scopecontent,BR/19/2/1,1.0,0.0
2279,BR,scopecontent,BR/19/2/2,3.0,0.0
2286,BR,scopecontent,BR/19/3/3,1.0,0.0
2290,BR,scopecontent,BR/2,0.0,2.0
2299,BR,unittitle,BR/2/1/7,1.0,0.0
2303,BR,unittitle,BR/2/10,1.0,0.0
2307,BR,unittitle,BR/2/10/3,3.0,0.0
2312,BR,unittitle,BR/2/2/4,1.0,0.0
2319,BR,scopecontent,BR/2/4/1,1.0,0.0
2321,BR,scopecontent,BR/2/4/2,1.0,0.0
2333,BR,unittitle,BR/2/7/1,1.0,0.0
2334,BR,unittitle,BR/2/7/2,1.0,0.0
2336,BR,unittitle,BR/2/7/4,1.0,0.0
2339,BR,unittitle,BR/2/7/7,1.0,0.0
2340,BR,unittitle,BR/2/7/8,1.0,0.0
2342,BR,unittitle,BR/2/8/1,1.0,0.0
2343,BR,unittitle,BR/2/8/2,1.0,0.0
2344,BR,scopecontent,BR/2/9,1.0,0.0
2346,BR,unittitle,BR/2/9/1,1.0,0.0
2348,BR,unittitle,BR/2/9/3,1.0,0.0
2350,BR,scopecontent,BR/2/9/5,1.0,0.0
2351,BR,unittitle,BR/2/9/5,1.0,0.0
2352,BR,unittitle,BR/2/9/6,1.0,0.0
2353,BR,scopecontent,BR/20,2.0,2.0
2356,BR,scopecontent,BR/20/1/1,0.0,1.0
2357,BR,unittitle,BR/20/1/1,1.0,0.0
2360,BR,scopecontent,BR/20/1/3,1.0,2.0
2363,BR,scopecontent,BR/20/2/1,1.0,0.0
2365,BR,scopecontent,BR/20/2/2,0.0,1.0
2367,BR,scopecontent,BR/20/2/3,1.0,0.0
2369,BR,scopecontent,BR/20/2/4,1.0,0.0
2375,BR,scopecontent,BR/20/2/7,2.0,0.0
2377,BR,scopecontent,BR/20/2/8,1.0,1.0
2379,BR,scopecontent,BR/20/3,0.0,1.0
2383,BR,scopecontent,BR/20/3/10,1.0,0.0
2399,BR,scopecontent,BR/20/3/8,1.0,0.0
2404,BR,scopecontent,BR/20/4/1,0.0,2.0
2406,BR,scopecontent,BR/20/4/2,2.0,0.0
2408,BR,scopecontent,BR/20/4/3,2.0,0.0
2410,BR,scopecontent,BR/20/4/4,2.0,1.0
2412,BR,scopecontent,BR/21,2.0,1.0
2413,BR,unittitle,BR/21,1.0,0.0
2414,BR,unittitle,BR/21/1,1.0,0.0
2416,BR,unittitle,BR/21/1/1,1.0,0.0
2417,BR,scopecontent,BR/21/2,1.0,0.0
2418,BR,unittitle,BR/21/2,1.0,0.0
2420,BR,unittitle,BR/21/2/1,1.0,0.0
2421,BR,scopecontent,BR/21/2/2,2.0,2.0
2422,BR,unittitle,BR/21/2/2,1.0,0.0
2423,BR,scopecontent,BR/21/2/3,1.0,1.0
2424,BR,unittitle,BR/21/2/3,1.0,0.0
2425,BR,scopecontent,BR/21/2/4,0.0,1.0
2426,BR,unittitle,BR/21/2/4,1.0,0.0
2428,BR,unittitle,BR/21/2/5,2.0,0.0
2429,BR,scopecontent,BR/22,1.0,1.0
2430,BR,unittitle,BR/22,1.0,0.0
2431,BR,scopecontent,BR/22/1,1.0,0.0
2432,BR,unittitle,BR/22/1,1.0,0.0
2437,BR,unittitle,BR/22/10,1.0,0.0
2444,BR,scopecontent,BR/22/11,2.0,0.0
2445,BR,unittitle,BR/22/11,1.0,0.0
2446,BR,scopecontent,BR/22/11/1,1.0,0.0
2449,BR,unittitle,BR/22/12,1.0,0.0
2453,BR,unittitle,BR/22/13,1.0,0.0
2454,BR,scopecontent,BR/22/13/1,2.0,0.0
2456,BR,unittitle,BR/22/14,1.0,0.0
2457,BR,unittitle,BR/22/2,1.0,0.0
2458,BR,scopecontent,BR/22/2/1,0.0,1.0
2460,BR,unittitle,BR/22/3,1.0,0.0
2461,BR,scopecontent,BR/22/3/1,1.0,0.0
2464,BR,unittitle,BR/22/4,1.0,0.0
2467,BR,unittitle,BR/22/5,1.0,0.0
2468,BR,scopecontent,BR/22/5/1,1.0,0.0
2470,BR,scopecontent,BR/22/6,1.0,0.0
2471,BR,unittitle,BR/22/6,1.0,0.0
2472,BR,scopecontent,BR/22/6/1,1.0,1.0
2474,BR,unittitle,BR/22/7,1.0,0.0
2475,BR,scopecontent,BR/22/7/1,2.0,0.0
2477,BR,scopecontent,BR/22/7/2,0.0,1.0
2481,BR,unittitle,BR/22/8,1.0,0.0
2482,BR,scopecontent,BR/22/8/1,1.0,2.0
2486,BR,unittitle,BR/22/9,1.0,0.0
2487,BR,scopecontent,BR/22/9/1,2.0,0.0
2489,BR,scopecontent,BR/22/9/2,2.0,1.0
2494,BR,scopecontent,BR/3/1/1,1.0,0.0
2496,BR,scopecontent,BR/3/1/2,2.0,0.0
2498,BR,scopecontent,BR/3/1/3,1.0,0.0
2502,BR,unittitle,BR/3/1/5,1.0,0.0
2506,BR,scopecontent,BR/3/10/1,1.0,0.0
2508,BR,scopecontent,BR/3/10/2,1.0,0.0
2527,BR,scopecontent,BR/3/13/12/1,1.0,0.0
2536,BR,unittitle,BR/3/16,1.0,0.0
2537,BR,scopecontent,BR/3/16/1,2.0,0.0
2543,BR,scopecontent,BR/3/16/2,2.0,0.0
2545,BR,scopecontent,BR/3/16/3,2.0,0.0
2547,BR,scopecontent,BR/3/16/4,1.0,1.0
2549,BR,scopecontent,BR/3/16/5,1.0,0.0
2551,BR,scopecontent,BR/3/16/6,0.0,1.0
2553,BR,scopecontent,BR/3/16/7,1.0,1.0
2554,BR,unittitle,BR/3/16/7,2.0,0.0
2555,BR,scopecontent,BR/3/16/8,0.0,1.0
2556,BR,unittitle,BR/3/16/8,1.0,0.0
2557,BR,scopecontent,BR/3/16/9,1.0,0.0
2562,BR,unittitle,BR/3/17/2,1.0,0.0
2563,BR,unittitle,BR/3/17/3,1.0,0.0
2572,BR,scopecontent,BR/3/18/1,2.0,0.0
2574,BR,scopecontent,BR/3/18/2,0.0,1.0
2576,BR,scopecontent,BR/3/18/3,2.0,0.0
2610,BR,scopecontent,BR/3/19/16,3.0,4.0
2611,BR,unittitle,BR/3/19/16,1.0,0.0
2614,BR,unittitle,BR/3/19/16/2,2.0,0.0
2622,BR,unittitle,BR/3/19/16/6,1.0,0.0
2627,BR,scopecontent,BR/3/19/2/1,2.0,1.0
2648,BR,scopecontent,BR/3/19/3/4,2.0,0.0
2692,BR,scopecontent,BR/3/19/8/13,1.0,0.0
2694,BR,scopecontent,BR/3/19/8/14,1.0,0.0
2717,BR,scopecontent,BR/3/2,2.0,0.0
2719,BR,scopecontent,BR/3/2/1,1.0,0.0
2721,BR,scopecontent,BR/3/2/10,1.0,0.0
2723,BR,scopecontent,BR/3/2/11,1.0,0.0
2725,BR,scopecontent,BR/3/2/12,1.0,0.0
2727,BR,scopecontent,BR/3/2/13,1.0,0.0
2729,BR,scopecontent,BR/3/2/14,1.0,0.0
2733,BR,scopecontent,BR/3/2/16,1.0,0.0
2735,BR,scopecontent,BR/3/2/17,1.0,0.0
2737,BR,scopecontent,BR/3/2/18,1.0,0.0
2739,BR,scopecontent,BR/3/2/19,1.0,0.0
2741,BR,scopecontent,BR/3/2/2,1.0,0.0
2743,BR,scopecontent,BR/3/2/20,1.0,0.0
2745,BR,scopecontent,BR/3/2/21,1.0,0.0
2747,BR,scopecontent,BR/3/2/22,1.0,0.0
2749,BR,scopecontent,BR/3/2/23,1.0,0.0
2751,BR,scopecontent,BR/3/2/24,1.0,0.0
2753,BR,scopecontent,BR/3/2/25,1.0,0.0
2755,BR,scopecontent,BR/3/2/26,1.0,0.0
2757,BR,scopecontent,BR/3/2/3,1.0,0.0
2759,BR,scopecontent,BR/3/2/4,1.0,0.0
2761,BR,scopecontent,BR/3/2/5,1.0,0.0
2763,BR,scopecontent,BR/3/2/6,1.0,0.0
2765,BR,scopecontent,BR/3/2/7,1.0,0.0
2767,BR,scopecontent,BR/3/2/8,1.0,0.0
2769,BR,scopecontent,BR/3/2/9,1.0,0.0
2773,BR,scopecontent,BR/3/20/1/1,1.0,0.0
2775,BR,scopecontent,BR/3/20/1/2,2.0,0.0
2777,BR,scopecontent,BR/3/20/1/3,1.0,0.0
2779,BR,scopecontent,BR/3/20/1/4,1.0,0.0
2781,BR,unittitle,BR/3/20/2,1.0,0.0
2790,BR,unittitle,BR/3/20/2/5,1.0,0.0
2792,BR,unittitle,BR/3/20/2/6,1.0,0.0
2793,BR,scopecontent,BR/3/20/2/7,2.0,0.0
2797,BR,scopecontent,BR/3/20/3,4.0,0.0
2804,BR,unittitle,BR/3/20/3/11,1.0,0.0
2817,BR,scopecontent,BR/3/20/3/8,2.0,0.0
2821,BR,scopecontent,BR/3/20/4,1.0,1.0
2831,BR,unittitle,BR/3/20/5,1.0,0.0
2835,BR,scopecontent,BR/3/20/5/3,1.0,0.0
2838,BR,unittitle,BR/3/20/5/4,2.0,0.0
2841,BR,scopecontent,BR/3/20/5/7,2.0,1.0
2848,BR,scopecontent,BR/3/21/1/1,2.0,0.0
2850,BR,scopecontent,BR/3/21/1/10,2.0,0.0
2851,BR,unittitle,BR/3/21/1/10,1.0,0.0
2852,BR,scopecontent,BR/3/21/1/11,1.0,1.0
2854,BR,scopecontent,BR/3/21/1/12,3.0,2.0
2856,BR,scopecontent,BR/3/21/1/2,2.0,0.0
2858,BR,scopecontent,BR/3/21/1/3,2.0,0.0
2860,BR,scopecontent,BR/3/21/1/4,2.0,0.0
2862,BR,scopecontent,BR/3/21/1/5,2.0,2.0
2864,BR,scopecontent,BR/3/21/1/6,3.0,0.0
2866,BR,scopecontent,BR/3/21/1/7,2.0,0.0
2867,BR,unittitle,BR/3/21/1/7,1.0,0.0
2868,BR,scopecontent,BR/3/21/1/8,2.0,2.0
2870,BR,scopecontent,BR/3/21/1/9,1.0,0.0
2874,BR,scopecontent,BR/3/21/2/1,2.0,0.0
2876,BR,scopecontent,BR/3/21/2/2,2.0,0.0
2878,BR,scopecontent,BR/3/21/2/3,2.0,0.0
2880,BR,scopecontent,BR/3/21/2/4,5.0,2.0
2882,BR,scopecontent,BR/3/21/3,3.0,0.0
2884,BR,scopecontent,BR/3/21/3/1,2.0,0.0
2885,BR,unittitle,BR/3/21/3/1,2.0,0.0
2886,BR,scopecontent,BR/3/21/3/2,4.0,1.0
2887,BR,unittitle,BR/3/21/3/2,2.0,0.0
2888,BR,scopecontent,BR/3/21/3/3,1.0,1.0
2889,BR,unittitle,BR/3/21/3/3,2.0,0.0
2890,BR,unittitle,BR/3/21/4,1.0,0.0
2892,BR,unittitle,BR/3/21/4/1,1.0,0.0
2893,BR,scopecontent,BR/3/21/4/2,0.0,1.0
2897,BR,scopecontent,BR/3/21/4/4,2.0,0.0
2899,BR,scopecontent,BR/3/21/4/5,2.0,0.0
2900,BR,unittitle,BR/3/21/4/5,1.0,0.0
2913,BR,scopecontent,BR/3/22/3,3.0,0.0
2914,BR,unittitle,BR/3/22/3,1.0,0.0
2915,BR,scopecontent,BR/3/22/3/1,1.0,1.0
2916,BR,unittitle,BR/3/22/3/1,1.0,0.0
2918,BR,unittitle,BR/3/22/3/2,1.0,0.0
2921,BR,scopecontent,BR/3/22/4/1,1.0,0.0
2923,BR,scopecontent,BR/3/22/4/10,1.0,0.0
2925,BR,scopecontent,BR/3/22/4/11,1.0,0.0
2927,BR,scopecontent,BR/3/22/4/12,1.0,0.0
2929,BR,scopecontent,BR/3/22/4/13,1.0,0.0
2931,BR,scopecontent,BR/3/22/4/14,1.0,0.0
2933,BR,scopecontent,BR/3/22/4/15,1.0,0.0
2935,BR,scopecontent,BR/3/22/4/16,1.0,0.0
2937,BR,scopecontent,BR/3/22/4/17,1.0,0.0
2939,BR,scopecontent,BR/3/22/4/18,1.0,0.0
2941,BR,scopecontent,BR/3/22/4/19,1.0,0.0
2943,BR,scopecontent,BR/3/22/4/2,1.0,0.0
2945,BR,scopecontent,BR/3/22/4/20,1.0,0.0
2947,BR,scopecontent,BR/3/22/4/21,1.0,0.0
2949,BR,scopecontent,BR/3/22/4/22,1.0,0.0
2951,BR,scopecontent,BR/3/22/4/23,1.0,0.0
2953,BR,scopecontent,BR/3/22/4/24,1.0,0.0
2955,BR,scopecontent,BR/3/22/4/25,1.0,0.0
2957,BR,scopecontent,BR/3/22/4/26,1.0,0.0
2959,BR,scopecontent,BR/3/22/4/27,1.0,0.0
2961,BR,scopecontent,BR/3/22/4/28,1.0,0.0
2963,BR,scopecontent,BR/3/22/4/29,1.0,0.0
2965,BR,scopecontent,BR/3/22/4/3,2.0,0.0
2967,BR,scopecontent,BR/3/22/4/30,1.0,0.0
2969,BR,scopecontent,BR/3/22/4/31,1.0,0.0
2973,BR,scopecontent,BR/3/22/4/33,1.0,0.0
2977,BR,scopecontent,BR/3/22/4/35,1.0,0.0
2984,BR,scopecontent,BR/3/22/4/4,1.0,0.0
2986,BR,scopecontent,BR/3/22/4/5,2.0,0.0
2988,BR,scopecontent,BR/3/22/4/6,2.0,0.0
2990,BR,scopecontent,BR/3/22/4/7,1.0,0.0
2992,BR,scopecontent,BR/3/22/4/8,2.0,0.0
2994,BR,scopecontent,BR/3/22/4/9,2.0,0.0
2996,BR,scopecontent,BR/3/22/5,1.0,0.0
3005,BR,scopecontent,BR/3/22/5/5,0.0,2.0
3017,BR,scopecontent,BR/3/22/7/2,2.0,0.0
3019,BR,scopecontent,BR/3/22/7/3,2.0,0.0
3021,BR,scopecontent,BR/3/22/7/4,2.0,0.0
3025,BR,scopecontent,BR/3/22/7/6,2.0,0.0
3027,BR,scopecontent,BR/3/22/7/7,1.0,0.0
3029,BR,scopecontent,BR/3/22/7/8,1.0,2.0
3030,BR,unittitle,BR/3/22/7/8,1.0,0.0
3031,BR,unittitle,BR/3/22/7/9,1.0,0.0
3032,BR,unittitle,BR/3/23,1.0,0.0
3033,BR,unittitle,BR/3/23/1,1.0,0.0
3034,BR,unittitle,BR/3/23/1/1,2.0,0.0
3040,BR,scopecontent,BR/3/23/1/13,1.0,1.0
3046,BR,unittitle,BR/3/23/1/2,1.0,1.0
3047,BR,unittitle,BR/3/23/1/3,1.0,1.0
3048,BR,unittitle,BR/3/23/1/4,1.0,0.0
3053,BR,scopecontent,BR/3/23/1/9,1.0,0.0
3054,BR,unittitle,BR/3/23/1/9,1.0,0.0
3055,BR,scopecontent,BR/3/24,5.0,5.0
3056,BR,unittitle,BR/3/24,1.0,0.0
3062,BR,scopecontent,BR/3/24/12,1.0,0.0
3063,BR,unittitle,BR/3/24/12,1.0,0.0
3066,BR,scopecontent,BR/3/24/14,1.0,0.0
3072,BR,scopecontent,BR/3/24/17,1.0,0.0
3076,BR,scopecontent,BR/3/24/19,1.0,0.0
3092,BR,scopecontent,BR/3/24/26,1.0,0.0
3100,BR,unittitle,BR/3/24/3,1.0,0.0
3107,BR,scopecontent,BR/3/24/33,1.0,0.0
3116,BR,unittitle,BR/3/24/37,1.0,0.0
3120,BR,unittitle,BR/3/24/39,1.0,0.0
3121,BR,scopecontent,BR/3/24/4,1.0,0.0
3122,BR,unittitle,BR/3/24/4,1.0,0.0
3123,BR,scopecontent,BR/3/24/40,1.0,0.0
3126,BR,unittitle,BR/3/24/41,2.0,0.0
3131,BR,scopecontent,BR/3/24/44,2.0,0.0
3133,BR,scopecontent,BR/3/24/45,3.0,0.0
3141,BR,scopecontent,BR/3/24/49,1.0,0.0
